"cascadeOrder","selector","context","file","line","styleId","styleBlockOrder","includeOrder","afterDocumentClose","specificity","ownership","importantDeclarationCount","declarations"
"2484","#tatDashboardPageV6509.cleanRemakeV6230 .remakeChartModeBarV6230 button[aria-pressed=""true""]","","TatRemakeAliasStyles.html","2","cdaTatActualRemakeCssAliasV6512","29","9","true","1-3-1","Shared","4","background: #fff7d6 !important; color: #7a4a00 !important; border-color: #f2c94c !important; box-shadow: 0 0 0 1px rgba(242,201,76,.20),0 1px 3px rgba(245,158,11,.20) !important"
"2485","#tatDashboardPageV6509.cleanRemakeV6230 .remakeChartModeBarV6230 button.active","","TatRemakeAliasStyles.html","9","cdaTatActualRemakeCssAliasV6512","29","9","true","1-3-1","Shared","4","background: #fff4c2 !important; color: #704300 !important; border-color: #f4b400 !important; box-shadow: inset 0 0 0 1px rgba(244,180,0,.18), 0 1px 3px rgba(180,110,0,.18) !important"
"2486","#tatDashboardPageV6509.cleanRemakeV6230 .remakeChartModeBarV6230 button[aria-pressed=""true""]","","TatRemakeAliasStyles.html","9","cdaTatActualRemakeCssAliasV6512","29","9","true","1-3-1","Shared","4","background: #fff4c2 !important; color: #704300 !important; border-color: #f4b400 !important; box-shadow: inset 0 0 0 1px rgba(244,180,0,.18), 0 1px 3px rgba(180,110,0,.18) !important"
"2487","#tatDashboardPageV6509.cleanRemakeV6230 .remakeChartBoxV6230 canvas","","TatRemakeAliasStyles.html","15","cdaTatActualRemakeCssAliasV6512","29","9","true","1-2-1","Shared","0","transition: opacity 80ms ease-out, filter 80ms ease-out"
"2488","#tatDashboardPageV6509.cleanRemakeV6230 .remakeStickyTopV6245","@media (min-width: 981px)","TatRemakeAliasStyles.html","18","cdaTatActualRemakeCssAliasV6512","29","9","true","1-2-0","Shared","1","padding-top: 4px !important"
"2489","#tatDashboardPageV6509.cleanRemakeV6230 .remakeFilterBarV6230","@media (min-width: 981px)","TatRemakeAliasStyles.html","20","cdaTatActualRemakeCssAliasV6512","29","9","true","1-2-0","Shared","6","display: grid !important; grid-template-columns: minmax(96px,.56fr) minmax(138px,.82fr) minmax(164px,1fr) minmax(142px,.88fr) minmax(164px,1fr) minmax(138px,.82fr) !important; gap: 6px !important; align-items: center !important; padding-right: 42px !important; margin-bottom: 0 !important"
"2490","#tatDashboardPageV6509.cleanRemakeV6230 .remakeFilter","@media (min-width: 981px)","TatRemakeAliasStyles.html","27","cdaTatActualRemakeCssAliasV6512","29","9","true","1-2-0","Shared","5","padding: 0 !important; min-height: 38px !important; border-radius: 9px !important; box-shadow: 0 1px 2px rgba(20,32,42,.08) !important; overflow: visible !important"
"2491","#tatDashboardPageV6509.cleanRemakeV6230 .remakeFilter label","@media (min-width: 981px)","TatRemakeAliasStyles.html","33","cdaTatActualRemakeCssAliasV6512","29","9","true","1-2-1","Shared","9","position: absolute !important; width: 1px !important; height: 1px !important; padding: 0 !important; margin: -1px !important; overflow: hidden !important; clip: rect(0,0,0,0) !important; white-space: nowrap !important; border: 0 !important"
"2492","#tatDashboardPageV6509.cleanRemakeV6230 .remakeDropdownButtonV6245","@media (min-width: 981px)","TatRemakeAliasStyles.html","43","cdaTatActualRemakeCssAliasV6512","29","9","true","1-2-0","Shared","8","min-height: 38px !important; height: 38px !important; border: 0 !important; border-radius: 9px !important; padding: 0 30px 0 12px !important; font-size: 11.5px !important; font-weight: 800 !important; background: #ffffff !important"
"2493","#tatDashboardPageV6509.cleanRemakeV6230 .remakeDropdownButtonV6245.active","@media (min-width: 981px)","TatRemakeAliasStyles.html","52","cdaTatActualRemakeCssAliasV6512","29","9","true","1-3-0","Shared","1","border: 1px solid #94a3b8 !important"
"2494","#tatDashboardPageV6509.cleanRemakeV6230 .remakeGlobalSearchBarV6304","@media (min-width: 981px)","TatRemakeAliasStyles.html","54","cdaTatActualRemakeCssAliasV6512","29","9","true","1-2-0","Shared","2","top: 2px !important; right: 2px !important"
"2495","#tatDashboardPageV6509.cleanRemakeV6230 .remakeGlobalSearchButtonV6304","@media (min-width: 981px)","TatRemakeAliasStyles.html","57","cdaTatActualRemakeCssAliasV6512","29","9","true","1-2-0","Shared","2","width: 36px !important; height: 36px !important"
"2496","#tatDashboardPageV6509.cleanRemakeV6230 .remakePillsV6230:not(:empty)","@media (min-width: 981px)","TatRemakeAliasStyles.html","60","cdaTatActualRemakeCssAliasV6512","29","9","true","1-3-0","Shared","1","margin-bottom: 1px !important"
"2497","#tatDashboardPageV6509.cleanRemakeV6230 .remakeFilterBarV6230","@media (min-width: 981px) and (max-width: 1250px)","TatRemakeAliasStyles.html","62","cdaTatActualRemakeCssAliasV6512","29","9","true","1-2-0","Shared","1","grid-template-columns: repeat(3,minmax(0,1fr)) !important"
"2498","#tatDashboardPageV6509.cleanRemakeV6230 .ceramistDetailChevronV6368","","TatRemakeAliasStyles.html","65","cdaTatActualRemakeCssAliasV6512","29","9","true","1-2-0","TAT","1","display: none !important"
"2499","#tatDashboardPageV6509.cleanRemakeV6230 #remakeCeramistDetailTableV6343 tbody tr.ceramistDetailClickableV6368","","TatRemakeAliasStyles.html","65","cdaTatActualRemakeCssAliasV6512","29","9","true","2-2-2","Shared","0","cursor: pointer"
"2500","#tatTabFilterHostV6509[hidden]","","TatRemakeAliasStyles.html","66","cdaTatActualRemakeCssAliasV6512","29","9","true","1-1-0","TAT","1","display: none !important"
"2501","#tatTabFilterHostV6509","","TatRemakeAliasStyles.html","66","cdaTatActualRemakeCssAliasV6512","29","9","true","1-0-0","TAT","0","display: flex; flex: 1 1 auto; min-width: 0; height: 100%; margin-left: auto; align-items: center; justify-content: flex-end; gap: 6px; overflow: visible; position: relative; z-index: 10020"
"2502","#tatTabFilterHostV6509 .remakeFilterBarV6230","","TatRemakeAliasStyles.html","78","cdaTatActualRemakeCssAliasV6512","29","9","true","1-1-0","Shared","11","display: grid !important; grid-template-columns: minmax(82px,.54fr) minmax(108px,.76fr) minmax(132px,.96fr) minmax(116px,.82fr) minmax(132px,.96fr) minmax(108px,.76fr) !important; flex: 1 1 auto !important; width: auto !important; max-width: 1240px !important; min-width: 0 !important; gap: 5px !important; align-items: center !important; padding: 0 !important; margin: 0 0 0 auto !important; overflow: visible !important"
"2503","#tatTabFilterHostV6509 .remakeFilter","","TatRemakeAliasStyles.html","90","cdaTatActualRemakeCssAliasV6512","29","9","true","1-1-0","Shared","8","min-width: 0 !important; min-height: 32px !important; padding: 0 !important; margin: 0 !important; border: 0 !important; border-radius: 0 !important; background: transparent !important; box-shadow: none !important"
"2504","#tatTabFilterHostV6509 .remakeMultiFilterV6245","","TatRemakeAliasStyles.html","99","cdaTatActualRemakeCssAliasV6512","29","9","true","1-1-0","Shared","2","position: relative !important; overflow: visible !important"
"2505","#tatTabFilterHostV6509 .remakeFilter label","","TatRemakeAliasStyles.html","102","cdaTatActualRemakeCssAliasV6512","29","9","true","1-1-1","Shared","9","position: absolute !important; width: 1px !important; height: 1px !important; padding: 0 !important; margin: -1px !important; overflow: hidden !important; clip: rect(0,0,0,0) !important; white-space: nowrap !important; border: 0 !important"
"2506","#tatTabFilterHostV6509 .remakeHiddenSelectV6245","","TatRemakeAliasStyles.html","112","cdaTatActualRemakeCssAliasV6512","29","9","true","1-1-0","Shared","1","display: none !important"
"2507","#tatTabFilterHostV6509 .remakeDropdownButtonV6245::after","","TatRemakeAliasStyles.html","112","cdaTatActualRemakeCssAliasV6512","29","9","true","1-1-1","Shared","0","content: ""▾""; position: absolute; right: 8px; top: 50%; transform: translateY(-50%); color: #475467; font-size: 11px"
"2508","#tatTabFilterHostV6509 .remakeDropdownButtonV6245:hover","","TatRemakeAliasStyles.html","120","cdaTatActualRemakeCssAliasV6512","29","9","true","1-2-0","Shared","2","border-color: #94a3b8 !important; background: #f8fafc !important"
"2509","#tatTabFilterHostV6509 .remakeDropdownButtonV6245.active","","TatRemakeAliasStyles.html","120","cdaTatActualRemakeCssAliasV6512","29","9","true","1-2-0","Shared","2","border-color: #94a3b8 !important; background: #f8fafc !important"
"2510","#tatTabFilterHostV6509 .remakeDropdownButtonV6245.active","","TatRemakeAliasStyles.html","124","cdaTatActualRemakeCssAliasV6512","29","9","true","1-2-0","Shared","1","box-shadow: 0 0 0 2px rgba(37,99,235,.10) !important"
"2511","#tatTabFilterHostV6509 .remakeDropdownPanelV6245","","TatRemakeAliasStyles.html","126","cdaTatActualRemakeCssAliasV6512","29","9","true","1-1-0","Shared","0","display: none; position: absolute; left: 0; right: auto; top: calc(100% + 5px); width: 360px; min-width: 320px; max-height: 430px; background: #fff; border: 1px solid #cbd5df; border-radius: 10px; box-shadow: 0 18px 38px rgba(16,24,40,.24); z-index: 10040; overflow: hidden"
"2512","#tatTabFilterHostV6509 [data-filter-kind=""year""] .remakeDropdownPanelV6245","","TatRemakeAliasStyles.html","141","cdaTatActualRemakeCssAliasV6512","29","9","true","1-2-0","Shared","0","width: 300px; min-width: 280px"
"2513","#tatTabFilterHostV6509 [data-filter-kind=""customer""] .remakeDropdownPanelV6245","","TatRemakeAliasStyles.html","141","cdaTatActualRemakeCssAliasV6512","29","9","true","1-2-0","Shared","0","left: auto; right: 0"
"2514","#tatTabFilterHostV6509 [data-filter-kind=""reason""] .remakeDropdownPanelV6245","","TatRemakeAliasStyles.html","141","cdaTatActualRemakeCssAliasV6512","29","9","true","1-2-0","Shared","0","left: auto; right: 0"
"2515","#tatTabFilterHostV6509 .remakeDropdownPanelV6245.open","","TatRemakeAliasStyles.html","142","cdaTatActualRemakeCssAliasV6512","29","9","true","1-2-0","Shared","1","display: block !important"
"2516","#tatTabFilterHostV6509 .remakeDropdownHeaderV6245","","TatRemakeAliasStyles.html","142","cdaTatActualRemakeCssAliasV6512","29","9","true","1-1-0","Shared","6","display: flex !important; gap: 6px !important; align-items: center !important; padding: 7px !important; border-bottom: 1px solid #e5e7eb !important; background: #f8fafc !important"
"2517","#tatTabFilterHostV6509 .remakeDropdownHeaderV6245 button","","TatRemakeAliasStyles.html","149","cdaTatActualRemakeCssAliasV6512","29","9","true","1-1-1","Shared","8","border: 1px solid #cbd5df !important; background: #fff !important; color: #1f2937 !important; border-radius: 999px !important; padding: 6px 8px !important; font: 800 11px/1 Roboto,Arial,sans-serif !important; cursor: pointer !important; white-space: nowrap !important"
"2518","#tatTabFilterHostV6509 .remakeDropdownCountV6245","","TatRemakeAliasStyles.html","158","cdaTatActualRemakeCssAliasV6512","29","9","true","1-1-0","Shared","4","margin-left: auto !important; color: #667085 !important; font: 800 11px/1 Roboto,Arial,sans-serif !important; white-space: nowrap !important"
"2519","#tatTabFilterHostV6509 .remakeDropdownSearchV6245","","TatRemakeAliasStyles.html","163","cdaTatActualRemakeCssAliasV6512","29","9","true","1-1-0","Shared","9","width: calc(100% - 14px) !important; margin: 7px !important; height: 32px !important; border: 1px solid #d5dae2 !important; border-radius: 7px !important; padding: 0 9px !important; color: #202124 !important; font: 700 12px/1 Roboto,Arial,sans-serif !important; outline: none !important"
"2520","#tatTabFilterHostV6509 .remakeDropdownSearchV6245:focus","","TatRemakeAliasStyles.html","173","cdaTatActualRemakeCssAliasV6512","29","9","true","1-2-0","Shared","2","border-color: #94a3b8 !important; box-shadow: 0 0 0 3px rgba(37,99,235,.10) !important"
"2521","#tatTabFilterHostV6509 .remakeDropdownListV6245","","TatRemakeAliasStyles.html","176","cdaTatActualRemakeCssAliasV6512","29","9","true","1-1-0","Shared","3","max-height: 304px !important; overflow-y: auto !important; scrollbar-gutter: stable both-edges !important"
"2522","#tatTabFilterHostV6509 .remakeDropdownRowV6245","","TatRemakeAliasStyles.html","180","cdaTatActualRemakeCssAliasV6512","29","9","true","1-1-0","Shared","8","display: grid !important; grid-template-columns: 24px minmax(0,1fr) auto !important; gap: 8px !important; align-items: center !important; padding: 7px 9px !important; border-bottom: 1px solid #f1f3f5 !important; cursor: pointer !important; user-select: none !important"
"2523","#tatTabFilterHostV6509 .remakeDropdownRowV6245:hover","","TatRemakeAliasStyles.html","189","cdaTatActualRemakeCssAliasV6512","29","9","true","1-2-0","Shared","1","background: #eef5ff !important"
"2524","#tatTabFilterHostV6509 .remakeDropdownRowV6245.active","","TatRemakeAliasStyles.html","189","cdaTatActualRemakeCssAliasV6512","29","9","true","1-2-0","Shared","1","background: #eef5ff !important"
"2525","#tatTabFilterHostV6509 .remakeDropdownRowV6245 input","","TatRemakeAliasStyles.html","190","cdaTatActualRemakeCssAliasV6512","29","9","true","1-1-1","Shared","4","pointer-events: none !important; width: 16px !important; height: 16px !important; accent-color: #2563eb !important"
"2526","#tatTabFilterHostV6509 .remakeDropdownLabelV6245","","TatRemakeAliasStyles.html","195","cdaTatActualRemakeCssAliasV6512","29","9","true","1-1-0","Shared","5","overflow: hidden !important; text-overflow: ellipsis !important; white-space: nowrap !important; font: 800 12px/1.2 Roboto,Arial,sans-serif !important; color: #344054 !important"
"2527","#tatTabFilterHostV6509 .remakeDropdownMetaV6245","","TatRemakeAliasStyles.html","201","cdaTatActualRemakeCssAliasV6512","29","9","true","1-1-0","Shared","3","display: inline-flex !important; align-items: center !important; gap: 6px !important"
"2528","#tatTabFilterHostV6509 .remakeDropdownOnlyV6245","","TatRemakeAliasStyles.html","205","cdaTatActualRemakeCssAliasV6512","29","9","true","1-1-0","Shared","7","border: 1px solid #d5dae2 !important; background: #fff !important; color: #475467 !important; border-radius: 999px !important; padding: 4px 7px !important; font: 900 10px/1 Roboto,Arial,sans-serif !important; cursor: pointer !important"
"2529","#tatTabFilterHostV6509 .remakeDropdownEmptyV6245","","TatRemakeAliasStyles.html","213","cdaTatActualRemakeCssAliasV6512","29","9","true","1-1-0","Shared","3","padding: 14px 10px !important; color: #667085 !important; font: 800 12px/1.3 Roboto,Arial,sans-serif !important"
"2530","#tatTabFilterHostV6509 .remakeTabToolButtonV6337","","TatRemakeAliasStyles.html","217","cdaTatActualRemakeCssAliasV6512","29","9","true","1-1-0","Shared","0","flex: 0 0 auto; height: 32px; min-height: 32px; border: 1px solid #cbd5e1; border-radius: 7px; background: #fff; color: #334155; display: inline-flex; align-items: center; justify-content: center; cursor: pointer; font: 800 11px/1 Roboto,Arial,sans-serif; box-shadow: none"
"2531","#tatTabFilterHostV6509 .remakeTabToolButtonV6337:hover","","TatRemakeAliasStyles.html","231","cdaTatActualRemakeCssAliasV6512","29","9","true","1-2-0","Shared","0","background: #fff7d6; border-color: #f2c94c; color: #7a4a00"
"2532","#tatTabFilterHostV6509 .remakeTabToolButtonV6337[aria-expanded=""true""]","","TatRemakeAliasStyles.html","231","cdaTatActualRemakeCssAliasV6512","29","9","true","1-2-0","Shared","0","background: #fff7d6; border-color: #f2c94c; color: #7a4a00"
"2533","#tatTabFilterHostV6509 .remakeTabSearchProxyV6337","","TatRemakeAliasStyles.html","236","cdaTatActualRemakeCssAliasV6512","29","9","true","1-1-0","Shared","0","width: 32px; min-width: 32px; padding: 0"
"2534","#tatTabFilterHostV6509 .remakeTabSearchProxyV6337 svg","","TatRemakeAliasStyles.html","236","cdaTatActualRemakeCssAliasV6512","29","9","true","1-1-1","Shared","0","width: 16px; height: 16px; fill: currentColor"
"2535","#tatTabFilterHostV6509 .remakeTabResetV6337","","TatRemakeAliasStyles.html","236","cdaTatActualRemakeCssAliasV6512","29","9","true","1-1-0","Shared","0","padding: 0 10px"
"2536","#tatTabFilterHostV6509 .remakeCacheActionBarV6338","","TatRemakeAliasStyles.html","236","cdaTatActualRemakeCssAliasV6512","29","9","true","1-1-0","Shared","0","display: inline-flex; flex: 0 0 auto; align-items: center; justify-content: flex-end; gap: 5px"
"2537","#tatTabFilterHostV6509 .remakeCacheActionBarV6338 .remakeButton","","TatRemakeAliasStyles.html","242","cdaTatActualRemakeCssAliasV6512","29","9","true","1-2-0","Shared","0","height: 32px; min-height: 32px; border: 1px solid #cbd5e1; border-radius: 7px; padding: 0 9px; background: #172033; color: #fff; display: inline-flex; align-items: center; justify-content: center; gap: 5px; cursor: pointer; font: 900 11px/1 Roboto,Arial,sans-serif; white-space: nowrap; box-shadow: none"
"2538","#tatTabFilterHostV6509 .remakeCacheActionBarV6338 .remakeButton.secondary","","TatRemakeAliasStyles.html","258","cdaTatActualRemakeCssAliasV6512","29","9","true","1-3-0","Shared","0","background: #fff7d6; color: #7a4a00; border-color: #f2c94c"
"2539","#tatTabFilterHostV6509 .remakeCacheActionBarV6338 .remakeButton:hover","","TatRemakeAliasStyles.html","262","cdaTatActualRemakeCssAliasV6512","29","9","true","1-3-0","Shared","0","filter: brightness(.97)"
"2540","#tatTabFilterHostV6509 .remakeCacheActionBarV6338 .remakeButton:disabled","","TatRemakeAliasStyles.html","262","cdaTatActualRemakeCssAliasV6512","29","9","true","1-3-0","Shared","0","opacity: .55; cursor: wait"
